product_id,product_name,category,product_type,brand,price,stock_quantity,rating,is_digital
PROD_000318,Adidas Camera,Electronics,Camera,Adidas,1375.99,35,1.4,False
PROD_000319,Samsung Self-Help,Books,Self-Help,Samsung,45.16,183,1.6,False
PROD_000320,Generic Sneakers,Clothing,Sneakers,Generic,71.35,690,2.1,False
PROD_000321,Adidas Furniture,Home & Garden,Furniture,Adidas,394.68,212,1.6,False
PROD_000322,Adidas Camera,Electronics,Camera,Adidas,1667.92,964,4.7,True
PROD_000323,Generic Shampoo,Beauty,Shampoo,Generic,29.92,521,4.1,False
PROD_000324,Apple Jacket,Clothing,Jacket,Apple,180.35,332,2.2,False
PROD_000325,Nike Hair Dryer,Beauty,Hair Dryer,Nike,44.57,584,2.9,False
PROD_000326,Nike Sneakers,Clothing,Sneakers,Nike,145.51,501,4.4,False
PROD_000327,Samsung Furniture,Home & Garden,Furniture,Samsung,267.78,964,1.9,False
PROD_000328,Samsung Tennis Racket,Sports,Tennis Racket,Samsung,291.21,831,4.9,False
PROD_000329,Nike Cookbook,Books,Cookbook,Nike,42.42,98,3.9,True
PROD_000330,Samsung Cycling Helmet,Sports,Cycling Helmet,Samsung,27.22,191,1.8,False
PROD_000331,HP Bedding,Home & Garden,Bedding,HP,120.92,516,5.0,False
PROD_000332,Generic Smartwatch,Electronics,Smartwatch,Generic,588.01,515,2.6,True
PROD_000333,Dell Bedding,Home & Garden,Bedding,Dell,112.73,372,4.8,False
PROD_000334,Sony Tennis Racket,Sports,Tennis Racket,Sony,180.0,167,1.0,False
PROD_000335,Nike Cycling Helmet,Sports,Cycling Helmet,Nike,283.72,404,4.5,False
PROD_000336,Canon Children Book,Books,Children Book,Canon,13.83,857,4.1,False
PROD_000337,Samsung Textbook,Books,Textbook,Samsung,24.47,830,2.0,True
PROD_000338,Generic Makeup Kit,Beauty,Makeup Kit,Generic,103.16,761,1.4,False
PROD_000339,Nike Yoga Mat,Sports,Yoga Mat,Nike,221.51,157,3.2,False
PROD_000340,Samsung Vacuum Cleaner,Home & Garden,Vacuum Cleaner,Samsung,425.92,173,3.7,False
PROD_000341,Apple Textbook,Books,Textbook,Apple,24.7,232,1.6,False
PROD_000342,Sony Vacuum Cleaner,Home & Garden,Vacuum Cleaner,Sony,472.65,558,4.2,False
PROD_000343,Samsung Smartwatch,Electronics,Smartwatch,Samsung,1854.48,936,3.3,True
PROD_000344,HP Makeup Kit,Beauty,Makeup Kit,HP,11.28,476,2.7,False
PROD_000345,Sony Yoga Mat,Sports,Yoga Mat,Sony,220.46,516,1.4,False
PROD_000346,Sony Camera,Electronics,Camera,Sony,1604.19,974,4.2,True
PROD_000347,HP Perfume,Beauty,Perfume,HP,78.04,874,2.9,False
PROD_000348,Adidas Shampoo,Beauty,Shampoo,Adidas,146.32,808,3.1,False
PROD_000349,Samsung Bedding,Home & Garden,Bedding,Samsung,136.04,185,2.3,False
PROD_000350,Samsung Headphones,Electronics,Headphones,Samsung,400.35,239,3.6,True
PROD_000351,HP Hair Dryer,Beauty,Hair Dryer,HP,130.14,699,4.3,False
PROD_000352,Sony T-Shirt,Clothing,T-Shirt,Sony,186.87,259,4.2,False
PROD_000353,Samsung Smartphone,Electronics,Smartphone,Samsung,1058.52,873,5.0,False
PROD_000354,Canon Sweater,Clothing,Sweater,Canon,97.24,433,2.1,False
PROD_000355,Generic Smartphone,Electronics,Smartphone,Generic,642.97,650,3.3,False
PROD_000356,Adidas Dress,Clothing,Dress,Adidas,186.0,315,4.6,False
PROD_000357,Nike Makeup Kit,Beauty,Makeup Kit,Nike,131.78,844,1.8,False
PROD_000358,Generic Jeans,Clothing,Jeans,Generic,55.37,110,4.6,False
PROD_000359,Generic Kitchenware,Home & Garden,Kitchenware,Generic,66.32,600,1.8,False
PROD_000360,Samsung Yoga Mat,Sports,Yoga Mat,Samsung,180.04,427,3.1,False
PROD_000361,Nike Hair Dryer,Beauty,Hair Dryer,Nike,120.44,922,1.1,False
PROD_000362,Sony Cycling Helmet,Sports,Cycling Helmet,Sony,93.33,497,2.4,False
PROD_000363,HP Kitchenware,Home & Garden,Kitchenware,HP,482.96,499,2.8,False
PROD_000364,HP Hair Dryer,Beauty,Hair Dryer,HP,31.0,397,2.3,False
PROD_000365,Samsung Self-Help,Books,Self-Help,Samsung,32.74,808,3.1,True
PROD_000366,Canon Fiction Novel,Books,Fiction Novel,Canon,24.18,142,1.9,False
PROD_000367,Nike Vacuum Cleaner,Home & Garden,Vacuum Cleaner,Nike,150.14,4,2.8,False
PROD_000368,Samsung Running Shoes,Sports,Running Shoes,Samsung,33.83,17,1.2,False
PROD_000369,Canon Kitchenware,Home & Garden,Kitchenware,Canon,131.04,542,4.3,False
PROD_000370,Nike Vacuum Cleaner,Home & Garden,Vacuum Cleaner,Nike,149.22,859,3.1,False
PROD_000371,Sony Perfume,Beauty,Perfume,Sony,126.54,957,3.6,False
PROD_000372,Samsung Perfume,Beauty,Perfume,Samsung,88.09,661,4.0,False
PROD_000373,HP Running Shoes,Sports,Running Shoes,HP,186.03,143,3.8,False
PROD_000374,Generic Cookbook,Books,Cookbook,Generic,10.15,604,4.9,False
PROD_000375,Sony Bedding,Home & Garden,Bedding,Sony,111.11,393,3.2,False
PROD_000376,Apple Headphones,Electronics,Headphones,Apple,1580.36,75,3.4,False
PROD_000377,Dell Garden Tools,Home & Garden,Garden Tools,Dell,128.46,154,3.6,False
PROD_000378,Canon Fiction Novel,Books,Fiction Novel,Canon,47.8,475,1.4,True
PROD_000379,Dell Dumbbells,Sports,Dumbbells,Dell,120.98,773,3.3,False
PROD_000380,Samsung Headphones,Electronics,Headphones,Samsung,1970.95,315,2.9,False
PROD_000381,Generic Children Book,Books,Children Book,Generic,19.02,629,3.3,True
PROD_000382,Samsung T-Shirt,Clothing,T-Shirt,Samsung,61.09,792,3.1,False
PROD_000383,HP Dumbbells,Sports,Dumbbells,HP,149.35,294,4.9,False
PROD_000384,Generic Sneakers,Clothing,Sneakers,Generic,126.85,685,4.0,False
PROD_000385,Nike Tennis Racket,Sports,Tennis Racket,Nike,62.62,936,3.5,False
PROD_000386,Nike Shampoo,Beauty,Shampoo,Nike,72.53,364,4.7,False
PROD_000387,HP Makeup Kit,Beauty,Makeup Kit,HP,55.79,979,2.2,False
PROD_000388,Generic Soccer Ball,Sports,Soccer Ball,Generic,21.52,566,2.8,False
PROD_000389,Sony Cookbook,Books,Cookbook,Sony,40.21,993,2.0,False
PROD_000390,Canon Running Shoes,Sports,Running Shoes,Canon,226.14,189,2.8,False
PROD_000391,Samsung Makeup Kit,Beauty,Makeup Kit,Samsung,56.07,272,1.2,False
PROD_000392,Nike Vacuum Cleaner,Home & Garden,Vacuum Cleaner,Nike,35.27,670,3.6,False
PROD_000393,HP Vacuum Cleaner,Home & Garden,Vacuum Cleaner,HP,359.49,819,2.1,False
PROD_000394,Apple Jacket,Clothing,Jacket,Apple,81.98,980,1.5,False
PROD_000395,Sony Smartwatch,Electronics,Smartwatch,Sony,360.43,26,2.0,False
PROD_000396,Samsung Fiction Novel,Books,Fiction Novel,Samsung,16.08,57,3.1,False
PROD_000397,Canon Furniture,Home & Garden,Furniture,Canon,111.96,239,1.2,False
PROD_000398,Samsung Laptop,Electronics,Laptop,Samsung,1569.06,247,4.7,True
PROD_000399,Nike Biography,Books,Biography,Nike,11.39,735,4.1,False
PROD_000400,Apple Jeans,Clothing,Jeans,Apple,61.01,461,1.8,False
PROD_000401,Samsung T-Shirt,Clothing,T-Shirt,Samsung,99.66,613,1.8,False
PROD_000402,Apple Laptop,Electronics,Laptop,Apple,142.6,736,1.9,True
PROD_000403,Generic Sweater,Clothing,Sweater,Generic,166.64,600,4.3,False
PROD_000404,HP Bedding,Home & Garden,Bedding,HP,373.38,742,1.2,False
PROD_000405,Canon Running Shoes,Sports,Running Shoes,Canon,145.89,442,3.1,False
PROD_000406,Adidas Bedding,Home & Garden,Bedding,Adidas,330.74,162,3.5,False
PROD_000407,HP Hair Dryer,Beauty,Hair Dryer,HP,89.35,275,3.9,False
PROD_000408,HP Jacket,Clothing,Jacket,HP,76.67,991,1.9,False
PROD_000409,Apple Kitchenware,Home & Garden,Kitchenware,Apple,287.21,300,3.5,False
PROD_000410,Dell Coffee Maker,Home & Garden,Coffee Maker,Dell,392.14,928,1.4,False
PROD_000411,Dell Sneakers,Clothing,Sneakers,Dell,97.62,373,2.0,False
PROD_000412,Sony Fiction Novel,Books,Fiction Novel,Sony,31.38,71,4.5,True
PROD_000413,Canon Kitchenware,Home & Garden,Kitchenware,Canon,422.15,857,3.4,False
PROD_000414,Apple Kitchenware,Home & Garden,Kitchenware,Apple,132.35,294,1.9,False
PROD_000415,Canon Vacuum Cleaner,Home & Garden,Vacuum Cleaner,Canon,305.42,223,1.6,False
PROD_000416,Adidas Dumbbells,Sports,Dumbbells,Adidas,123.38,561,2.1,False
PROD_000417,Sony Self-Help,Books,Self-Help,Sony,44.19,190,2.6,True
PROD_000418,Samsung Tablet,Electronics,Tablet,Samsung,62.71,139,2.6,False
PROD_000419,Nike Furniture,Home & Garden,Furniture,Nike,493.29,426,3.6,False
PROD_000420,Dell Soccer Ball,Sports,Soccer Ball,Dell,219.21,940,4.0,False
PROD_000421,Apple Garden Tools,Home & Garden,Garden Tools,Apple,391.75,446,4.9,False
PROD_000422,Canon Skincare Set,Beauty,Skincare Set,Canon,105.55,530,4.4,False
PROD_000423,Dell Makeup Kit,Beauty,Makeup Kit,Dell,128.3,81,4.7,False
PROD_000424,HP Laptop,Electronics,Laptop,HP,347.77,729,4.5,False
PROD_000425,Generic Hair Dryer,Beauty,Hair Dryer,Generic,139.07,876,4.4,False
PROD_000426,Apple Laptop,Electronics,Laptop,Apple,1489.48,448,3.8,False
PROD_000427,Canon Dumbbells,Sports,Dumbbells,Canon,43.66,486,1.4,False
PROD_000428,Samsung Children Book,Books,Children Book,Samsung,44.79,868,3.1,True
PROD_000429,Nike Makeup Kit,Beauty,Makeup Kit,Nike,144.93,345,2.9,False
PROD_000430,Nike Children Book,Books,Children Book,Nike,38.36,195,1.7,False
PROD_000431,Adidas Tablet,Electronics,Tablet,Adidas,1761.47,937,1.9,False
PROD_000432,Dell Makeup Kit,Beauty,Makeup Kit,Dell,119.43,129,1.6,False
PROD_000433,Nike T-Shirt,Clothing,T-Shirt,Nike,168.04,151,3.7,False
PROD_000434,Nike Smartphone,Electronics,Smartphone,Nike,339.67,91,3.8,False
PROD_000435,Sony Shampoo,Beauty,Shampoo,Sony,68.74,26,4.4,False
PROD_000436,Sony Dumbbells,Sports,Dumbbells,Sony,297.16,243,1.0,False
PROD_000437,HP Jacket,Clothing,Jacket,HP,197.16,763,1.4,False
PROD_000438,Dell Furniture,Home & Garden,Furniture,Dell,108.9,74,2.5,False
PROD_000439,Dell Tablet,Electronics,Tablet,Dell,393.12,445,1.5,True
PROD_000440,Nike Running Shoes,Sports,Running Shoes,Nike,155.47,353,3.1,False
PROD_000441,Sony Camera,Electronics,Camera,Sony,1593.21,646,3.7,False
PROD_000442,Generic Sweater,Clothing,Sweater,Generic,56.81,615,1.5,False
PROD_000443,Canon Coffee Maker,Home & Garden,Coffee Maker,Canon,312.3,311,5.0,False
PROD_000444,HP Dress,Clothing,Dress,HP,140.35,693,4.6,False
PROD_000445,Adidas Yoga Mat,Sports,Yoga Mat,Adidas,194.04,540,2.5,False
PROD_000446,Sony Biography,Books,Biography,Sony,36.0,392,1.0,False
PROD_000447,Sony Sneakers,Clothing,Sneakers,Sony,158.29,654,1.7,False
PROD_000448,Nike Dress,Clothing,Dress,Nike,161.42,599,2.1,False
PROD_000449,Nike Perfume,Beauty,Perfume,Nike,24.18,135,1.9,False
PROD_000450,Samsung Furniture,Home & Garden,Furniture,Samsung,386.96,871,3.4,False
PROD_000451,Apple Fiction Novel,Books,Fiction Novel,Apple,33.14,561,3.1,False
PROD_000452,HP Yoga Mat,Sports,Yoga Mat,HP,155.46,379,3.6,False
PROD_000453,Canon Jeans,Clothing,Jeans,Canon,129.42,577,4.5,False
PROD_000454,Samsung Furniture,Home & Garden,Furniture,Samsung,208.66,563,3.1,False
PROD_000455,Nike Garden Tools,Home & Garden,Garden Tools,Nike,441.18,278,1.8,False
PROD_000456,Canon Jacket,Clothing,Jacket,Canon,171.21,253,3.4,False
PROD_000457,Canon Smartwatch,Electronics,Smartwatch,Canon,813.32,577,4.2,True
PROD_000458,Adidas Smartwatch,Electronics,Smartwatch,Adidas,563.14,222,3.4,False
PROD_000459,Sony Hair Dryer,Beauty,Hair Dryer,Sony,78.32,513,2.1,False
PROD_000460,Samsung Tablet,Electronics,Tablet,Samsung,152.53,347,3.8,False
PROD_000461,Sony Perfume,Beauty,Perfume,Sony,103.06,157,1.7,False
PROD_000462,Adidas Perfume,Beauty,Perfume,Adidas,29.3,311,1.5,False
PROD_000463,Generic Dress,Clothing,Dress,Generic,84.81,724,2.0,False
PROD_000464,HP Vacuum Cleaner,Home & Garden,Vacuum Cleaner,HP,153.02,64,3.0,False
PROD_000465,Generic Smartphone,Electronics,Smartphone,Generic,753.81,775,4.1,True
PROD_000466,Apple Cycling Helmet,Sports,Cycling Helmet,Apple,212.5,381,4.8,False
PROD_000467,Samsung Jacket,Clothing,Jacket,Samsung,73.87,945,3.6,False
PROD_000468,Canon Biography,Books,Biography,Canon,33.82,940,2.3,False
PROD_000469,Dell Bedding,Home & Garden,Bedding,Dell,27.04,808,4.6,False
PROD_000470,Sony Textbook,Books,Textbook,Sony,16.67,848,5.0,True
PROD_000471,Generic Camera,Electronics,Camera,Generic,1559.45,803,3.0,False
PROD_000472,Apple Camera,Electronics,Camera,Apple,647.09,497,2.9,True
PROD_000473,Nike Smartphone,Electronics,Smartphone,Nike,757.92,272,4.5,False
PROD_000474,Samsung Tablet,Electronics,Tablet,Samsung,544.62,527,1.7,True
PROD_000475,Adidas Children Book,Books,Children Book,Adidas,39.51,705,4.4,False
PROD_000476,Nike Cookbook,Books,Cookbook,Nike,18.46,294,3.1,True
PROD_000477,Samsung Smartphone,Electronics,Smartphone,Samsung,1804.27,88,2.8,False
PROD_000478,Dell Skincare Set,Beauty,Skincare Set,Dell,78.71,200,2.5,False
PROD_000479,Adidas Biography,Books,Biography,Adidas,14.9,183,4.3,False
PROD_000480,Dell Furniture,Home & Garden,Furniture,Dell,471.04,537,3.3,False
PROD_000481,Sony Sneakers,Clothing,Sneakers,Sony,41.01,897,2.3,False
PROD_000482,Samsung Fiction Novel,Books,Fiction Novel,Samsung,25.17,320,2.2,False
PROD_000483,Adidas Moisturizer,Beauty,Moisturizer,Adidas,55.24,281,4.6,False
PROD_000484,HP Coffee Maker,Home & Garden,Coffee Maker,HP,383.52,911,3.2,False
PROD_000485,Samsung Jeans,Clothing,Jeans,Samsung,37.16,55,4.8,False
PROD_000486,Dell Camera,Electronics,Camera,Dell,257.83,483,3.3,True
PROD_000487,HP Smartwatch,Electronics,Smartwatch,HP,968.47,719,3.2,True
PROD_000488,Dell Textbook,Books,Textbook,Dell,12.54,63,2.9,True
PROD_000489,Apple Hair Dryer,Beauty,Hair Dryer,Apple,136.77,465,2.0,False
PROD_000490,Generic Smartphone,Electronics,Smartphone,Generic,939.22,789,4.3,True
PROD_000491,Nike Dumbbells,Sports,Dumbbells,Nike,98.17,178,4.6,False
PROD_000492,Sony Jacket,Clothing,Jacket,Sony,53.97,118,2.8,False
PROD_000493,Samsung Tablet,Electronics,Tablet,Samsung,1280.59,362,3.5,True
PROD_000494,Canon Dumbbells,Sports,Dumbbells,Canon,121.21,719,1.1,False
PROD_000495,Sony Kitchenware,Home & Garden,Kitchenware,Sony,134.28,979,3.9,False
PROD_000496,Nike Smartphone,Electronics,Smartphone,Nike,1092.63,44,3.1,True
PROD_000497,Nike Yoga Mat,Sports,Yoga Mat,Nike,126.44,858,1.4,False
PROD_000498,Dell Textbook,Books,Textbook,Dell,46.75,667,3.6,False
PROD_000499,Adidas Biography,Books,Biography,Adidas,20.59,599,2.6,False
PROD_000500,Sony Dress,Clothing,Dress,Sony,131.5,541,3.8,False
PROD_000501,Canon Laptop,Electronics,Laptop,Canon,518.96,917,4.3,False
PROD_000502,Dell Textbook,Books,Textbook,Dell,29.75,618,2.0,False
PROD_000503,Generic Laptop,Electronics,Laptop,Generic,336.38,466,2.8,False
PROD_000504,Sony Shampoo,Beauty,Shampoo,Sony,34.58,931,1.9,False
PROD_000505,Nike Skincare Set,Beauty,Skincare Set,Nike,64.59,317,1.5,False
PROD_000506,Sony Jeans,Clothing,Jeans,Sony,157.16,577,2.7,False
PROD_000507,Sony Yoga Mat,Sports,Yoga Mat,Sony,235.48,510,3.1,False
PROD_000508,Dell Vacuum Cleaner,Home & Garden,Vacuum Cleaner,Dell,152.7,400,3.3,False
PROD_000509,Adidas Children Book,Books,Children Book,Adidas,39.63,794,1.5,True
PROD_000510,Generic Headphones,Electronics,Headphones,Generic,1095.12,99,4.8,True
PROD_000511,HP Laptop,Electronics,Laptop,HP,1561.48,946,4.1,False
PROD_000512,Generic Textbook,Books,Textbook,Generic,10.72,563,3.4,True
PROD_000513,Samsung Headphones,Electronics,Headphones,Samsung,492.76,306,1.7,False
PROD_000514,Nike Garden Tools,Home & Garden,Garden Tools,Nike,398.15,307,3.1,False
PROD_000515,Canon Bedding,Home & Garden,Bedding,Canon,346.63,198,3.1,False
PROD_000516,Sony Smartwatch,Electronics,Smartwatch,Sony,209.3,220,3.5,False
PROD_000517,Dell Skincare Set,Beauty,Skincare Set,Dell,18.2,328,3.0,False
PROD_000518,HP Garden Tools,Home & Garden,Garden Tools,HP,117.03,18,4.1,False
PROD_000519,HP Makeup Kit,Beauty,Makeup Kit,HP,54.58,88,3.1,False
PROD_000520,Adidas Children Book,Books,Children Book,Adidas,32.34,0,4.9,False
PROD_000521,Sony Jeans,Clothing,Jeans,Sony,24.69,518,4.7,False
PROD_000522,Canon Dress,Clothing,Dress,Canon,59.07,412,1.5,False
PROD_000523,Dell Kitchenware,Home & Garden,Kitchenware,Dell,72.89,274,1.0,False
PROD_000524,Canon Smartphone,Electronics,Smartphone,Canon,564.73,781,2.1,True
PROD_000525,Nike Fiction Novel,Books,Fiction Novel,Nike,49.5,305,2.4,True
PROD_000526,Samsung Children Book,Books,Children Book,Samsung,14.86,147,1.8,False
PROD_000527,Adidas Dress,Clothing,Dress,Adidas,117.28,453,1.6,False
PROD_000528,HP Garden Tools,Home & Garden,Garden Tools,HP,466.19,585,4.9,False
PROD_000529,Generic Headphones,Electronics,Headphones,Generic,209.54,60,3.4,True
PROD_000530,Canon Furniture,Home & Garden,Furniture,Canon,357.1,709,1.9,False
PROD_000531,Samsung Makeup Kit,Beauty,Makeup Kit,Samsung,57.27,774,3.2,False
PROD_000532,Sony Self-Help,Books,Self-Help,Sony,31.4,897,2.1,True
PROD_000533,Samsung Self-Help,Books,Self-Help,Samsung,44.43,956,3.7,False
PROD_000534,Dell Camera,Electronics,Camera,Dell,995.9,714,5.0,False
PROD_000535,Generic Tennis Racket,Sports,Tennis Racket,Generic,285.78,170,2.9,False
PROD_000536,Canon Garden Tools,Home & Garden,Garden Tools,Canon,290.83,814,2.4,False
PROD_000537,Canon Yoga Mat,Sports,Yoga Mat,Canon,222.02,532,4.1,False
PROD_000538,Apple Cycling Helmet,Sports,Cycling Helmet,Apple,194.52,824,2.6,False
PROD_000539,HP Soccer Ball,Sports,Soccer Ball,HP,33.37,772,1.9,False
PROD_000540,Nike Coffee Maker,Home & Garden,Coffee Maker,Nike,270.21,134,3.3,False
PROD_000541,Generic Hair Dryer,Beauty,Hair Dryer,Generic,110.0,818,4.9,False
PROD_000542,Apple Running Shoes,Sports,Running Shoes,Apple,294.65,449,5.0,False
PROD_000543,Generic Furniture,Home & Garden,Furniture,Generic,55.01,892,4.7,False
PROD_000544,HP Kitchenware,Home & Garden,Kitchenware,HP,89.93,471,2.1,False
PROD_000545,Dell Headphones,Electronics,Headphones,Dell,1345.37,632,2.3,True
PROD_000546,Generic Cookbook,Books,Cookbook,Generic,30.75,24,3.3,False
PROD_000547,Nike Cycling Helmet,Sports,Cycling Helmet,Nike,34.16,245,3.6,False
PROD_000548,Adidas Running Shoes,Sports,Running Shoes,Adidas,142.66,111,2.4,False
PROD_000549,Nike Camera,Electronics,Camera,Nike,540.9,459,3.9,False
PROD_000550,Canon Dumbbells,Sports,Dumbbells,Canon,263.21,272,3.2,False
PROD_000551,HP Coffee Maker,Home & Garden,Coffee Maker,HP,99.11,21,3.0,False
PROD_000552,HP Yoga Mat,Sports,Yoga Mat,HP,34.04,691,3.2,False
PROD_000553,Apple Self-Help,Books,Self-Help,Apple,22.17,755,4.7,False
PROD_000554,Dell Laptop,Electronics,Laptop,Dell,671.48,945,3.5,False
PROD_000555,Sony Furniture,Home & Garden,Furniture,Sony,238.53,660,4.1,False
PROD_000556,Generic Furniture,Home & Garden,Furniture,Generic,48.17,134,3.3,False
PROD_000557,Canon Fiction Novel,Books,Fiction Novel,Canon,40.44,699,3.2,False
PROD_000558,Nike Tablet,Electronics,Tablet,Nike,865.4,386,1.5,False
PROD_000559,Generic Running Shoes,Sports,Running Shoes,Generic,162.24,193,4.6,False
PROD_000560,Apple Bedding,Home & Garden,Bedding,Apple,275.81,450,1.1,False
PROD_000561,Canon Moisturizer,Beauty,Moisturizer,Canon,118.52,647,2.7,False
PROD_000562,Canon Dress,Clothing,Dress,Canon,22.44,887,4.8,False
PROD_000563,Apple Jacket,Clothing,Jacket,Apple,72.41,814,1.4,False
PROD_000564,Samsung Smartphone,Electronics,Smartphone,Samsung,89.07,844,2.6,False
PROD_000565,HP Dumbbells,Sports,Dumbbells,HP,58.66,853,1.0,False
PROD_000566,Generic Soccer Ball,Sports,Soccer Ball,Generic,291.24,130,1.2,False
PROD_000567,HP Garden Tools,Home & Garden,Garden Tools,HP,276.65,30,3.4,False
PROD_000568,Apple Soccer Ball,Sports,Soccer Ball,Apple,88.5,180,1.2,False
PROD_000569,Dell Makeup Kit,Beauty,Makeup Kit,Dell,23.52,221,3.2,False
PROD_000570,Apple Garden Tools,Home & Garden,Garden Tools,Apple,91.49,527,1.1,False
PROD_000571,Canon Self-Help,Books,Self-Help,Canon,47.87,572,4.2,True
PROD_000572,Apple Tablet,Electronics,Tablet,Apple,843.13,488,2.4,False
PROD_000573,Generic Smartwatch,Electronics,Smartwatch,Generic,1961.42,925,3.9,False
PROD_000574,Dell Makeup Kit,Beauty,Makeup Kit,Dell,139.99,925,3.9,False
PROD_000575,Adidas Children Book,Books,Children Book,Adidas,34.05,805,3.1,True
PROD_000576,Samsung Garden Tools,Home & Garden,Garden Tools,Samsung,208.34,216,2.6,False
PROD_000577,Canon Dumbbells,Sports,Dumbbells,Canon,149.13,575,3.4,False
PROD_000578,Generic Sweater,Clothing,Sweater,Generic,133.64,240,3.2,False
PROD_000579,Dell Biography,Books,Biography,Dell,25.03,623,3.8,False
PROD_000580,Generic Makeup Kit,Beauty,Makeup Kit,Generic,149.51,483,1.1,False
PROD_000581,HP Tablet,Electronics,Tablet,HP,679.48,570,1.9,False
PROD_000582,Sony Shampoo,Beauty,Shampoo,Sony,115.34,847,2.8,False
PROD_000583,Canon Fiction Novel,Books,Fiction Novel,Canon,44.34,866,2.9,True
PROD_000584,Nike Bedding,Home & Garden,Bedding,Nike,292.48,598,2.0,False
PROD_000585,Apple Moisturizer,Beauty,Moisturizer,Apple,127.59,989,1.2,False
PROD_000586,Adidas Tablet,Electronics,Tablet,Adidas,795.07,400,2.8,False
PROD_000587,Adidas Vacuum Cleaner,Home & Garden,Vacuum Cleaner,Adidas,77.52,562,2.9,False
PROD_000588,HP Garden Tools,Home & Garden,Garden Tools,HP,147.71,569,2.9,False
PROD_000589,Generic Tennis Racket,Sports,Tennis Racket,Generic,100.88,19,1.5,False
PROD_000590,Apple Soccer Ball,Sports,Soccer Ball,Apple,246.13,679,3.5,False
PROD_000591,Samsung Smartphone,Electronics,Smartphone,Samsung,310.7,474,3.3,False
PROD_000592,Adidas Headphones,Electronics,Headphones,Adidas,1251.41,238,1.8,False
PROD_000593,Adidas Dumbbells,Sports,Dumbbells,Adidas,181.75,413,2.6,False
PROD_000594,Canon Hair Dryer,Beauty,Hair Dryer,Canon,44.13,304,3.0,False
PROD_000595,Generic Smartphone,Electronics,Smartphone,Generic,972.99,562,1.9,False
PROD_000596,HP Children Book,Books,Children Book,HP,41.21,964,3.5,False
